Дата	Время	Вид ДТП	Место	Улица	Дом	Дорога	Километр	Метр	Долгота	Долгота, градусы	Долгота, минуты	Долгота, секунды	Широта	Широта, градусы	Широта, минуты	Широта, секунды	Погибло	Погибло детей	Ранено	Ранено детей
22.08.2015	9:35	Наезд на стоящее ТС	Республика Марий Эл, Оршанский район, Оршанка	Крупина ул	21				47.9	47	54	0	56.9092	56	54	33	0	0	0	0
22.08.2015	9:20	Столкновение	Республика Марий Эл, Мари-Турекский район			Елеево - Мари-Турек - Лопово	15	460	49.3658	49	21	57	56.4683	56	28	5	0	0	3	0
22.08.2015	9:00	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Луначарского ул	52				47.8572	47	51	25	56.6567	56	39	24	0	0	0	0
22.08.2015	8:30	Наезд на препятствие	Республика Марий Эл, Оршанский район, Оршанка	Гагарина ул	5а				47.5493	47	32	57	56.5458	56	32	44	0	0	0	0
22.08.2015	2:45	Наезд на пешехода	Республика Марий Эл, Волжск	Кошкина ул	26				48.3869	48	23	12	55.8461	55	50	45	0	0	1	0
22.08.2015	0:35	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	8 Марта ул	49				47.8533	47	51	11	56.6567	56	39	24	0	0	0	0
22.09.2015	22:45	Столкновение	Республика Марий Эл, Йошкар-Ола	Вознесенская	35				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	22:30	Наезд на препятствие	Республика Марий Эл, Волжский район			Йошкар-Ола - Зеленодольск до магистрали "Волга"	77	200	48.38	48	22	48	56.0358	56	2	8	0	0	1	0
22.09.2015	21:50	Столкновение	Республика Марий Эл, Оршанский район, Марковский, д Ивановка	Сосновая ул	2				47.9069	47	54	24	56.8739	56	52	26	0	0	0	0
22.09.2015	21:30	Столкновение	Республика Марий Эл, Волжский район			Часовенная - Волжск	94	0	48.3692	48	22	9	55.9	55	54	0	0	0	0	0
22.09.2015	21:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Ураева б-р	7				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	20:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская ул	53				47.8572	47	51	25	56.9903	56	59	25	0	0	0	0
22.09.2015	19:35	Наезд на пешехода	Республика Марий Эл, Звениговский район			Звенигово - Шелангер - Морки	42	532	48.5183	48	31	5	56.3836	56	23	0	1	0	1	0
22.09.2015	19:30	Падение пассажира	Республика Марий Эл, Волжск	Щорса ул	22				48.3861	48	23	9	55.8528	55	51	10	0	0	1	0
22.09.2015	19:05	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская ул	97а				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	18:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Баумана ул	11б				47.8867	47	53	12	56.6569	56	39	24	0	0	0	0
22.09.2015	18:30	Наезд на стоящее ТС	Республика Марий Эл, Волжск	Ленина ул	71				48.3356	48	20	8	55.8694	55	52	9	0	0	0	0
22.09.2015	18:25	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Эшкинина ул	23				47.8572	47	51	25	56.5567	56	33	24	0	0	0	0
22.09.2015	17:50	Наезд на стоящее ТС	Республика Марий Эл, Медведевский район, Медведево	Советская ул	45				47.485	47	29	6	56.452	56	27	7	0	0	0	0
22.09.2015	17:50	Столкновение	Республика Марий Эл, Медведевский район			Йошкар-Ола - Зеленодольск до магистрали "Волга"	9	0	47.5822	47	34	55	56.352	56	21	7	0	0	0	0
22.09.2015	17:25	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Строителей ул	17а				47.87	47	52	12	56.6569	56	39	24	0	0	0	0
22.09.2015	17:20	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Машиностроителей ул.	6ж				47.8739	47	52	26	56.5508	56	33	2	0	0	0	0
22.09.2015	16:20	Наезд на стоящее ТС	Республика Марий Эл, Медведевский район						47.5441	47	32	38	56.3545	56	21	16	0	0	0	0
22.09.2015	15:05	Столкновение	Республика Марий Эл, Йошкар-Ола	Суворова ул	18				47.8533	47	51	11	56.6569	56	39	24	0	0	0	0
22.09.2015	14:25	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Машиностроителей ул.	76				47.8558	47	51	20	56.6569	56	39	24	0	0	0	0
22.09.2015	12:50	Столкновение	Республика Марий Эл, Йошкар-Ола	Успенская ул	11				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	12:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Строителей ул	93				47.92	47	55	12	56.6569	56	39	24	0	0	0	0
22.09.2015	12:25	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Кирова ул	14				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	12:20	Отбрасывание предмета(отсоединение колеса)	Республика Марий Эл, Йошкар-Ола	Сернурская ул	20				47.8572	47	51	25	56.6567	56	39	24	0	0	0	0
22.09.2015	12:10	Столкновение	Республика Марий Эл, Йошкар-Ола	Пушкина ул	32				47.8561	47	51	21	56.6069	56	36	24	0	0	0	0
22.09.2015	12:05	Столкновение	Республика Марий Эл, Волжск	Ленина ул	45				48.6094	48	36	33	55.1281	55	7	41	0	0	0	0
22.09.2015	12:00	Столкновение	Республика Марий Эл, Волжск	Октябрьская ул	45				48.5994	48	35	57	55.9992	55	59	57	0	0	0	0
22.09.2015	11:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Победы б-р	14				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	10:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Комсомольская ул	79				47.8533	47	51	11	56.6569	56	39	24	0	0	0	0
22.09.2015	10:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Толстого ул	28				47.8572	47	51	25	56.6403	56	38	25	0	0	0	0
22.09.2015	10:15	Столкновение	Республика Марий Эл, Медведевский район			Йошкар-Ола - Козьмодемьянск	6	0	47.8178	47	49	3	56.6397	56	38	22	0	0	0	0
22.09.2015	9:30	Столкновение	Республика Марий Эл, Волжский район			Йошкар-Ола - Зеленодольск до магистрали "Волга"	76	0	48.3669	48	22	0	56.0642	56	3	51	0	0	0	0
22.09.2015	9:05	Столкновение	Республика Марий Эл, Йошкар-Ола	Зарубина ул	17				47.8572	47	51	25	56.6569	56	39	24	0	0	0	0
22.09.2015	8:40	Столкновение	Республика Марий Эл, Медведевский район			Йошкар-Ола - Козьмодемьянск	8	0	47.4719	47	28	18	56.3821	56	22	55	0	0	0	0
22.09.2015	7:50	Столкновение	Республика Марий Эл, Йошкар-Ола	Ленинский проспект	3				47.8564	47	51	23	56.5903	56	35	25	0	0	0	0
22.09.2015	7:45	Столкновение	Республика Марий Эл, Йошкар-Ола	Победы б-р	19Б				47.92	47	55	12	56.6569	56	39	24	0	0	0	0
22.09.2015	7:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Прохорова ул	17				47.8572	47	51	25	56.6567	56	39	24	0	0	0	0
22.09.2015	7:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Победы б-р	16				47.8533	47	51	11	56.5903	56	35	25	0	0	0	0
22.10.2015	21:45	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Маркса ул	101				47.8867	47	53	12	56.4228	56	25	22	0	0	0	0
22.10.2015	21:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Суворова ул	20				47.8642	47	51	51	56.6364	56	38	11	0	0	1	0
22.10.2015	19:55	Столкновение	Республика Марий Эл, Килемарский район, Килемары	Садовая ул	49				46.9333	46	55	59	56.4322	56	25	55	0	0	0	0
22.10.2015	19:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская ул	84а				47.7531	47	45	11	56.5894	56	35	21	0	0	0	0
22.10.2015	19:35	Наезд на пешехода	Республика Марий Эл, Йошкар-Ола	Чавайна б-р	14				47.8533	47	51	11	56.5903	56	35	25	0	0	0	0
22.10.2015	19:15	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Первомайская ул	180А				47.8561	47	51	21	56.4231	56	25	23	0	0	0	0
22.10.2015	19:10	Наезд на стоящее ТС	Республика Марий Эл, Горномарийский район, Козьмодемьянск	Космонавтов б-р	3				46.5333	46	31	59	56.3169	56	19	0	0	0	0	0
22.10.2015	19:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Первомайская ул	109				47.8533	47	51	11	56.3978	56	23	52	0	0	0	0
22.10.2015	19:00	Съезд с дороги	Республика Марий Эл, Медведевский район			Йошкар-Ола - Козьмодемьянск	11	0	47.7348	47	44	5	56.6391	56	38	20	0	0	0	0
22.10.2015	18:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Зеленая ул	2				47.8533	47	51	11	56.5394	56	32	21	0	0	0	0
22.10.2015	18:00	Столкновение	Республика Марий Эл, Волжск	Шестакова ул	56				48.3461	48	20	45	55.8761	55	52	33	0	0	0	0
22.10.2015	17:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Эшкинина ул	22А				47.8561	47	51	21	56.5397	56	32	22	0	0	0	0
22.10.2015	17:25	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская Слобода ул	57				47.8536	47	51	12	56.5894	56	35	21	0	0	0	0
22.10.2015	17:10	Столкновение	Республика Марий Эл, Волжск	Ленина ул	41				48.3669	48	22	0	55.8631	55	51	47	0	0	0	0
22.10.2015	16:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Дружбы ул	2				47.8864	47	53	11	56.5903	56	35	25	0	0	0	0
22.10.2015	13:20	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Гончарова ул	2А				47.8533	47	51	11	56.4728	56	28	22	0	0	0	0
22.10.2015	13:00	Наезд на препятствие	Республика Марий Эл, Волжск	Коммунистическая ул	10				48.3856	48	23	8	55.8542	55	51	15	0	0	0	0
22.10.2015	12:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Успенская ул	32				47.8867	47	53	12	56.5894	56	35	21	0	0	0	0
22.10.2015	12:30	Столкновение	Республика Марий Эл, Волжск	Прохорова ул	68				48.3631	48	21	47	55.8739	55	52	26	0	0	2	1
22.10.2015	11:50	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Эшкинина ул	22а				47.8533	47	51	11	56.4228	56	25	22	0	0	0	0
22.10.2015	11:40	Наезд на препятствие	Республика Марий Эл, Горномарийский район, Козьмодемьянск	Центральный мкр	2				46.5353	46	32	7	56.3189	56	19	8	0	0	0	0
22.10.2015	11:10	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Гагарина пр-кт	4				47.8533	47	51	11	56.4319	56	25	54	0	0	0	0
22.10.2015	11:10	Наезд на препятствие	Республика Марий Эл, Куженерский район, Куженер	Механизаторов ул	7				48.9167	48	55	0	56.8167	56	49	0	0	0	0	0
22.10.2015	11:00	Столкновение	Республика Марий Эл, Моркинский район, Морки	Комсомольская ул	6				48.9959	48	59	45	56.4317	56	25	53	0	0	0	0
22.10.2015	10:10	Иной вид ДТП	Республика Марий Эл, Волжский район			Йошкар-Ола - Зеленодольск до магистрали "Волга"	83	0	48.3819	48	22	54	56.0011	56	0	3	0	0	0	0
